|id|state|city|location|value
1426|1426|Tennessee|Nashville|37138|532
1427|1427|Tennessee|Nashville|37013|672
1428|1428|Tennessee|Nashville|37204|570
1429|1429|Tennessee|Nashville|37210|889
1430|1430|Tennessee|Nashville|37115|503
1431|1431|Tennessee|Nashville|37115|109
1432|1432|Tennessee|Nashville|37206|876
1433|1433|Tennessee|Nashville|37076|321
1434|1434|Tennessee|Nashville|37216|147
1435|1435|Tennessee|Nashville|37080|382
1436|1436|Tennessee|Nashville|37220|250
1437|1437|Tennessee|Nashville|37210|656
1438|1438|Tennessee|Nashville|37210|299
1439|1439|Tennessee|Nashville|37214|252
1440|1440|Tennessee|Nashville|37211|627
1441|1441|Tennessee|Nashville|37013|779
1442|1442|Tennessee|Nashville|37211|498
1443|1443|Tennessee|Nashville|37013|126
1444|1444|Tennessee|Nashville|37218|306
1445|1445|Tennessee|Nashville|37205|392
1446|1446|Tennessee|Nashville|37208|390
1447|1447|Tennessee|Nashville|37218|426
1448|1448|Tennessee|Nashville|37205|960
1449|1449|Tennessee|Nashville|37206|862
1450|1450|Tennessee|Brentwood|37027|727
1451|1451|Tennessee|Nashville|37080|530
1452|1452|Tennessee|Nashville|37205|406
1453|1453|Tennessee|Nashville|37211|290
1454|1454|Tennessee|Nashville|37206|917
1455|1455|Tennessee|Nashville|37215|399
1456|1456|Tennessee|Goodlettsville|37072|190
1457|1457|Tennessee|Nashville|37013|722
1458|1458|Tennessee|Nashville|37013|857
1459|1459|Tennessee|Nashville|37209|993
1460|1460|Tennessee|Nashville|37206|312
1461|1461|Tennessee|Nashville|37218|947
1462|1462|Tennessee|Nashville|37208|497
1463|1463|Tennessee|Nashville|37207|587
1464|1464|Tennessee|Nashville|37211|445
1465|1465|Tennessee|Nashville|37138|609
1466|1466|Tennessee|Nashville|37013|833
1467|1467|Tennessee|Nashville|37210|629
1468|1468|Tennessee|Nashville|37205|459
1469|1469|Tennessee|Nashville|37203|412
1470|1470|Tennessee|Nashville|37209|776
1471|1471|Tennessee|Nashville|37211|993
1472|1472|Tennessee|Nashville|37209|673
1473|1473|Tennessee|Nashville|37218|159
1474|1474|Tennessee|Nashville|37013|310
1475|1475|Tennessee|Nashville|37221|462
1476|1476|Tennessee|Nashville|37013|214
1477|1477|Tennessee|Nashville|37215|547
1478|1478|Tennessee|Nashville|37207|279
1479|1479|Tennessee|Nashville|37211|442
1480|1480|Tennessee|Nashville|37013|573
1481|1481|Tennessee|Nashville|37203|157
1482|1482|Tennessee|Nashville|37115|318
1483|1483|Colorado|Arvada|80003|867
1484|1484|Colorado|Grand Junction|81504|751
1485|1485|Colorado|Arvada|80004|510
1486|1486|Colorado|Fort Collins|80526|559
1487|1487|Colorado|Arvada|80004|355
1488|1488|Colorado|Fruita|81521|586
1489|1489|Colorado|Arvada|80002|324
1490|1490|Colorado|Arvada|80003|136
1491|1491|Colorado|Arvada|80002|344
1492|1492|Colorado|Arvada|80004|468
1493|1493|Colorado|Arvada|80004|967
1494|1494|Colorado|Arvada|80004|664
1495|1495|Colorado|Arvada|80005|143
1496|1496|Colorado|Arvada|80005|434
1497|1497|Colorado|Arvada|80003|260
1498|1498|Colorado|Aurora|80011|858
1499|1499|Colorado|Arvada|80004|987
1500|1500|Colorado|Mountain Village|81435|242
1501|1501|Colorado|Arvada|80004|875
1502|1502|Colorado|Arvada|80003|413
1503|1503|Colorado|Greeley|80631|684
1504|1504|Colorado|Greeley|80634|202
1505|1505|Colorado|Boulder|80305|343
1506|1506|Colorado|Arvada|80005|412
1507|1507|Colorado|Arvada|80003|908
1508|1508|Colorado|Arvada|80005|121
1509|1509|Colorado|Arvada|80004|759
1510|1510|Colorado|Pueblo|81003|770
1511|1511|Colorado|Arvada|80005|693
1512|1512|Colorado|Arvada|80005|128
1513|1513|Colorado|Arvada|80002|177
1514|1514|Colorado|Evans|80620|472
1515|1515|Colorado|Arvada|80004|979
1516|1516|Colorado|Arvada|80003|822
1517|1517|Colorado|Arvada|80003|895
1518|1518|Colorado|Arvada|80004|655
1519|1519|Colorado|Arvada|80005|577
1520|1520|Colorado|Arvada|80007|980
1521|1521|Colorado|Arvada|80005|148
1522|1522|Colorado|Arvada|80003|733
1523|1523|Colorado|Arvada|80005|613
1524|1524|Colorado|Arvada|80004|386
1525|1525|Colorado|Arvada|80002|430
1526|1526|Colorado|Arvada|80007|261
1527|1527|Colorado|Arvada|80004|325
1528|1528|Colorado|Arvada|80005|945
1529|1529|Colorado|Arvada|80007|318
1530|1530|Colorado|Arvada|80007|259
1531|1531|Colorado|Arvada|80003|977
1532|1532|Colorado|Arvada|80005|984
1533|1533|Colorado|Arvada|80007|712
1534|1534|Colorado|Arvada|80007|325
1535|1535|Colorado|Golden|80403|802
1536|1536|Colorado|Arvada|80005|586
1537|1537|Colorado|Arvada|80005|400
1538|1538|Colorado|Arvada|80003|780
1539|1539|Colorado|Arvada|80004|425
1540|1540|Colorado|Arvada|80004|587
1541|1541|Colorado|Pueblo West|81007|806
1542|1542|Colorado|Arvada|80004|345
1543|1543|Colorado|Arvada|80003|251
1544|1544|Colorado|Arvada|80003|687
1545|1545|Colorado|Arvada|80005|332
1546|1546|Colorado|Arvada|80004|750
1547|1547|Colorado|Arvada|80002|742
1548|1548|Colorado|Arvada|80005|288
1549|1549|Colorado|Arvada|80003|979
1550|1550|Colorado|Arvada|80003|701
1551|1551|Colorado|Arvada|80004|857
1552|1552|Colorado|Arvada|80005|460
1553|1553|Colorado|Arvada|80005|579
1554|1554|Colorado|Arvada|80004|127
1555|1555|Colorado|Arvada|80003|555
1556|1556|Colorado|Arvada|80005|777
1557|1557|Colorado|Arvada|80002|761
1558|1558|Colorado|Arvada|80003|461
1559|1559|Colorado|Aurora|80012|657
1560|1560|Colorado|Westminster|80030|922
1561|1561|Colorado|Arvada|80005|883
1562|1562|Colorado|Arvada|80007|542
1563|1563|Colorado|Grand Junction|81506|810
1564|1564|Colorado|Arvada|80005|976
1565|1565|Colorado|Boulder|80302|320
1566|1566|Colorado|Greeley|80631|643
1567|1567|Colorado|Telluride|81435|341
1568|1568|Colorado|Arvada|80003|702
1569|1569|Colorado|Arvada|80003|517
1570|1570|Colorado|Arvada|80004|808
1571|1571|Colorado|Arvada|80004|360
1572|1572|Colorado|Arvada|80003|222
1573|1573|Colorado|Arvada|80003|507
1574|1574|Colorado|Arvada|80004|737
1575|1575|Colorado|Pueblo|81004|770
1576|1576|Colorado|Arvada|80004|769
1577|1577|Colorado|Arvada|80002|198
1578|1578|Colorado|Evergreen|80439|558
1579|1579|Colorado|Arvada|80004|337
1580|1580|Colorado|Arvada|80007|918
1581|1581|Colorado|Arvada|80005|669
1582|1582|Colorado|Arvada|80002|361
1583|1583|Colorado|Arvada|80002|405
1584|1584|Colorado|Arvada|80004|512
1585|1585|Colorado|Arvada|80004|369
1586|1586|Colorado|Arvada|80002|677
1587|1587|Colorado|Telluride|81435|890
1588|1588|Colorado|Arvada|80007|815
1589|1589|Colorado|Arvada|80003|690
1590|1590|Colorado|Arvada|80002|840
1591|1591|Colorado|Arvada|80002|841
1592|1592|Colorado|Arvada|80003|537
1593|1593|Colorado|Arvada|80005|862
1594|1594|Colorado|Arvada|80003|693
1595|1595|Colorado|Arvada|80005|900
1596|1596|Colorado|Arvada|80003|855
1597|1597|Colorado|Arvada|80003|222
1598|1598|Colorado|Arvada|80005|565
1599|1599|Colorado|Arvada|80004|838
1600|1600|Colorado|Arvada|80004|701
1601|1601|Colorado|Arvada|80005|673
1602|1602|Colorado|Arvada|80004|504
1603|1603|Colorado|Arvada|80003|955
1604|1604|Colorado|Arvada|80004|682
1605|1605|Colorado|Arvada|80003|843
1606|1606|Colorado|Arvada|80005|841
1607|1607|Colorado|Arvada|80003|325
1608|1608|Colorado|Arvada|80005|650
1609|1609|Colorado|Arvada|80004|350
1610|1610|Colorado|Arvada|80002|362
1611|1611|Colorado|Arvada|80004|482
1612|1612|Colorado|Arvada|80002|615
1613|1613|Colorado|Arvada|80002|406
1614|1614|Colorado|Littleton|80128|249
1615|1615|Colorado|Arvada|80005|728
1616|1616|Colorado|Arvada|80002|506
1617|1617|Colorado|Arvada|80005|208
1618|1618|Colorado|Arvada|80005|811
1619|1619|Colorado|Fort Collins|80525|352
1620|1620|Colorado|Arvada|80007|477
1621|1621|Colorado|Arvada|80004|318
1622|1622|Colorado|Arvada|80005|365
1623|1623|Colorado|Arvada|80004|538
1624|1624|Colorado|Aurora|80016|499
1625|1625|Colorado|Arvada|80007|380
1626|1626|Colorado|Arvada|80004|679
1627|1627|Colorado|Arvada|80003|535
1628|1628|Colorado|Grand Junction|81501|232
1629|1629|Colorado|Arvada|80004|485
1630|1630|Colorado|Fort Collins|80524|351
1631|1631|Colorado|Fort Collins|80521|318
1632|1632|Colorado|Aurora|80011|123
1633|1633|Colorado|Arvada|80002|468
1634|1634|Colorado|Arvada|80003|591
1635|1635|Colorado|Arvada|80002|524
1636|1636|Colorado|Boulder|80304|519
1637|1637|Colorado|Arvada|80003|670
1638|1638|Colorado|Arvada|80003|588
1639|1639|Colorado|Arvada|80002|967
1640|1640|Colorado|Arvada|80003|699
1641|1641|Colorado|Littleton|80128|168
1642|1642|Colorado|Arvada|80004|912
1643|1643|Colorado|Arvada|80003|632
1644|1644|Colorado|Boulder|80301|938
1645|1645|Colorado|Arvada|80004|459
1646|1646|Colorado|Aspen|81611|929
1647|1647|Colorado|Arvada|80003|904
1648|1648|Colorado|Arvada|80003|823
1649|1649|Colorado|Arvada|80003|113
1650|1650|Colorado|Arvada|80003|615
1651|1651|Colorado|Arvada|80002|186
1652|1652|Colorado|Arvada|80002|332
1653|1653|Colorado|Arvada|80003|437
1654|1654|Colorado|Arvada|80403|382
1655|1655|Colorado|Arvada|80002|762
1656|1656|Colorado|Arvada|80004|524
1657|1657|Colorado|Arvada|80003|261
1658|1658|Colorado|Arvada|80005|118
1659|1659|Colorado|Arvada|80005|616
1660|1660|Colorado|Arvada|80005|836
1661|1661|Colorado|Arvada|80007|496
1662|1662|Colorado|Arvada|80002|760
1663|1663|Colorado|Arvada|80004|469
1664|1664|Colorado|Arvada|80003|301
1665|1665|Colorado|Arvada|80005|728
1666|1666|Colorado|Arvada|80004|203
1667|1667|Colorado|Wheat Ridge|80033|946
1668|1668|Colorado|Arvada|80002|145
1669|1669|Colorado|Arvada|80002|104
1670|1670|Colorado|Arvada|80004|857
1671|1671|Colorado|Arvada|80002|747
1672|1672|Colorado|Arvada|80003|172
1673|1673|Colorado|Arvada|80003|834
1674|1674|Colorado|Arvada|80003|133
1675|1675|Colorado|Arvada|80005|282
1676|1676|Colorado|Arvada|80005|591
1677|1677|Colorado|Arvada|80004|595
1678|1678|Colorado|Greeley|80631|407
1679|1679|Colorado|Arvada|80403|345
1680|1680|Colorado|Arvada|80002|438
1681|1681|Colorado|Aurora|80011|461
1682|1682|Colorado|Arvada|80005|445
1683|1683|Colorado|Arvada|80004|201
1684|1684|Colorado|Arvada|80007|562
1685|1685|Colorado|Arvada|80002|455
1686|1686|Colorado|Arvada|80004|809
1687|1687|Colorado|Arvada|80005|533
1688|1688|Colorado|Arvada|80005|189
1689|1689|Colorado|Arvada|80003|635
1690|1690|Colorado|Arvada|80002|126
1691|1691|Colorado|Pueblo|81005|694
1692|1692|Colorado|Arvada|80007|635
1693|1693|Colorado|Arvada|80004|695
1694|1694|Colorado|Arvada|80003|780
1695|1695|Colorado|Arvada|80004|196
1696|1696|Colorado|Arvada|80005|779
1697|1697|Colorado|Arvada|80004|528
1698|1698|Colorado|Arvada|80002|688
1699|1699|Colorado|Arvada|80005|889
1700|1700|Colorado|Pueblo|81006|405
1701|1701|Colorado|Arvada|80004|556
1702|1702|Colorado|Palisade|81526|300
1703|1703|Colorado|Fort Collins|80525|585
1704|1704|Colorado|Arvada|80004|322
1705|1705|Colorado|Aspen|81611|421
1706|1706|Colorado|Arvada|80003|399
1707|1707|Colorado|Arvada|80004|243
1708|1708|Colorado|Arvada|80403|190
1709|1709|Colorado|Arvada|80002|251
1710|1710|Colorado|Boulder|80302|361
1711|1711|Colorado|Arvada|80002|184
1712|1712|Colorado|Arvada|80005|546
1713|1713|Massachusetts|Yarmouth|02664|142
1714|1714|Massachusetts|Agawam|01001|873
1715|1715|Massachusetts|Methuen|01844|111
1716|1716|Massachusetts|Holyoke|01040|245
1717|1717|Massachusetts|Easton|02375|230
1718|1718|Massachusetts|East Longmeadow|01028|543
1719|1719|Massachusetts|Hingham|02043|709
1720|1720|Massachusetts|Medway|02053|824
1721|1721|Massachusetts|Cambridge|02141|341
1722|1722|Massachusetts|Salisbury|01952|299
1723|1723|Massachusetts|Boxford|01921|263
1724|1724|Massachusetts|Mansfield|02048|485
1725|1725|Massachusetts|Springfield|01104|727
1726|1726|Massachusetts|Beverly|01915|570
1727|1727|Massachusetts|Woburn|01801|410
1728|1728|Massachusetts|Peabody|01960|369
1729|1729|Massachusetts|Everett|02149|588
1730|1730|Massachusetts|Worcester|01606|618
1731|1731|Massachusetts|Shelburne Falls|01370|873
1732|1732|Massachusetts|Medford|02155|939
1733|1733|Massachusetts|Quincy|02170|174
1734|1734|Massachusetts|Quincy|02169|871
1735|1735|Massachusetts|Pittsfield|01201|523
1736|1736|Massachusetts|Worcester|01607|353
1737|1737|Massachusetts|Athol|01331|459
1738|1738|Massachusetts|North Reading|01864|291
1739|1739|Massachusetts|Duxbury|02332|410
1740|1740|Massachusetts|Springfield|01105|141
1741|1741|Massachusetts|Chelsea|02150|764
1742|1742|Massachusetts|Arlington|02474|514
1743|1743|Massachusetts|Lynnfield|01940|117
1744|1744|Massachusetts|Worcester|01603|321
1745|1745|Massachusetts|Worcester|01604|573
1746|1746|Massachusetts|Waltham|02453|174
1747|1747|Massachusetts|Aquinnah|02535|450
1748|1748|Massachusetts|Milton|02186|218
1749|1749|Massachusetts|Quincy|02169|350
1750|1750|Massachusetts|Framingham|01701|721
1751|1751|Massachusetts|Athol|01331|539
1752|1752|Massachusetts|Gardner|01440|889
1753|1753|Massachusetts|Watertown|02472|914
1754|1754|Massachusetts|Somerville|02143|881
1755|1755|Massachusetts|Medford|02155|790
1756|1756|Massachusetts|Longmeadow|01106|759
1757|1757|Massachusetts|Brookline|02446|470
1758|1758|Massachusetts|Lynn|01902|457
1759|1759|Massachusetts|Watertown|02472|858
1760|1760|Massachusetts|Hadley|01035|526
1761|1761|Massachusetts|Pittsfield|01201|967
1762|1762|Massachusetts|Pittsfield|01201|629
1763|1763|Massachusetts|Medford|02155|932
1764|1764|Massachusetts|Newton|02459|749
1765|1765|Massachusetts|Springfield|01104|861
1766|1766|Massachusetts|Brookline|02445|199
1767|1767|Massachusetts|Westport|02790|487
1768|1768|Massachusetts|Falmouth|02540|631
1769|1769|Massachusetts|Boxborough|01719|919
1770|1770|Massachusetts|Milford|01757|611
1771|1771|Massachusetts|Brookline|02445|282
1772|1772|Massachusetts|Burlington|01803|562
1773|1773|Massachusetts|Middleborough|02346|905
1774|1774|Massachusetts|Revere|02151|869
1775|1775|Massachusetts|Needham|02492|582
1776|1776|Massachusetts|Chicopee|01020|513
1777|1777|Massachusetts|Reading|01867|228
1778|1778|Massachusetts|Peabody|01960|197
1779|1779|Massachusetts|Billerica|01862|420
1780|1780|Massachusetts|Lawrence|01841|594
1781|1781|Massachusetts|New Bedford|02740|465
1782|1782|Massachusetts|Harwich|02645|397
1783|1783|Massachusetts|Melrose|02176|972
1784|1784|Massachusetts|Hardwick|01031|548
1785|1785|Massachusetts|Easthampton|01027|744
1786|1786|Massachusetts|Fall River|02721|758
1787|1787|Massachusetts|Somerville|02143|205
1788|1788|Massachusetts|Holden|01520|602
1789|1789|Massachusetts|Dartmouth|02747|627
1790|1790|Massachusetts|Dennis|02639|460
1791|1791|Massachusetts|Somerset|02726|411
1792|1792|Massachusetts|Watertown|02472|605
1793|1793|Massachusetts|Worcester|01610|334
1794|1794|Massachusetts|Medford|02155|413
1795|1795|Massachusetts|Scituate|02066|354
1796|1796|Massachusetts|Hingham|02043|670
1797|1797|Massachusetts|Tewksbury|01876|438
1798|1798|Massachusetts|Arlington|02474|303
1799|1799|Massachusetts|Quincy|02169|222
1800|1800|Massachusetts|Braintree|02184|503
1801|1801|Massachusetts|Bourne|02532|529
1802|1802|Massachusetts|Foxborough|02035|515
1803|1803|Massachusetts|Waltham|02452|355
1804|1804|Massachusetts|Ashland|01721|121
1805|1805|Massachusetts|Waltham|02451|755
1806|1806|Massachusetts|Dennis|02638|526
1807|1807|Massachusetts|Peabody|01960|279
1808|1808|Massachusetts|Cambridge|02139|915
1809|1809|Massachusetts|Revere|02151|298
1810|1810|Massachusetts|Quincy|02171|759
1811|1811|Massachusetts|Tewksbury|01876|752
1812|1812|Massachusetts|Quincy|02169|461
1813|1813|Massachusetts|Wakefield|01880|437
1814|1814|Massachusetts|Yarmouth|02673|207
1815|1815|Massachusetts|East Longmeadow|01028|391
1816|1816|Massachusetts|Attleboro|02703|206
1817|1817|Massachusetts|Norwood|02062|811
1818|1818|Massachusetts|Lowell|01850|955
1819|1819|Massachusetts|Brockton|02301|818
1820|1820|Massachusetts|Dracut|01826|167
1821|1821|Massachusetts|Oak Bluffs|02568|942
1822|1822|Massachusetts|Marshfield|02050|834
1823|1823|Massachusetts|West Tisbury|02568|479
1824|1824|Massachusetts|New Bedford|02745|897
1825|1825|Massachusetts|Holbrook|02343|641
1826|1826|Massachusetts|Cambridge|02138|730
1827|1827|Massachusetts|Wilbraham|01095|679
1828|1828|Massachusetts|Gardner|01440|716
1829|1829|Massachusetts|Gloucester|01930|695
1830|1830|Massachusetts|Tyngsborough|01879|120
1831|1831|Massachusetts|Holyoke|01040|689
1832|1832|Massachusetts|Lawrence|01843|227
1833|1833|Massachusetts|Worcester|01604|200
1834|1834|Massachusetts|Winchester|01890|303
1835|1835|Massachusetts|Hubbardston|01452|680
1836|1836|Massachusetts|Cambridge|02139|919
1837|1837|Massachusetts|Marlborough|01752|580
1838|1838|Massachusetts|Lunenburg|01462|215
1839|1839|Massachusetts|Belchertown|01007|744
1840|1840|Massachusetts|Lexington|02420|431
1841|1841|Massachusetts|Brookline|02446|142
1842|1842|Massachusetts|Chelmsford|01863|247
1843|1843|Massachusetts|Milton|02186|267
1844|1844|Massachusetts|Newton|02459|638
1845|1845|Massachusetts|Braintree|02184|376
1846|1846|Massachusetts|Haverhill|01830|565
1847|1847|Massachusetts|Norton|02766|970
1848|1848|Massachusetts|Medford|02155|973
1849|1849|Massachusetts|Agawam|01030|493
1850|1850|Massachusetts|Auburn|01501|682
1851|1851|Massachusetts|Brockton|02302|503
1852|1852|Massachusetts|Saugus|01906|696
1853|1853|Massachusetts|Everett|02149|671
1854|1854|Massachusetts|Freetown|02717|695
1855|1855|Massachusetts|Brockton|02301|783
1856|1856|Massachusetts|Cambridge|02139|213
1857|1857|Massachusetts|Wareham|02571|245
1858|1858|Massachusetts|Plymouth|02360|945
1859|1859|Massachusetts|Dedham|02026|476
1860|1860|Massachusetts|Merrimac|01860|629
1861|1861|Massachusetts|Springfield|01106|744
1862|1862|Massachusetts|Quincy|02169|235
1863|1863|Massachusetts|New Bedford|02745|556
1864|1864|Massachusetts|Fall River|02721|850
1865|1865|Massachusetts|Easthampton|01027|922
1866|1866|Massachusetts|Melrose|02176|522
1867|1867|Massachusetts|Westfield|01085|737
1868|1868|Massachusetts|Walpole|02081|178
1869|1869|Massachusetts|Randolph|02368|450
1870|1870|Massachusetts|Charlton|01507|277
1871|1871|Massachusetts|Dartmouth|02748|683
1872|1872|Massachusetts|Lowell|01851|425
1873|1873|Massachusetts|Barnstable|02635|142
1874|1874|Massachusetts|Plymouth|02360|224
1875|1875|Massachusetts|South Hadley|01075|912
1876|1876|Massachusetts|Lawrence|01841|457
1877|1877|Massachusetts|Salem|01970|164
1878|1878|Massachusetts|Athol|01331|157
1879|1879|Massachusetts|Lynn|01904|455
1880|1880|Massachusetts|Middleton|01949|802
1881|1881|Massachusetts|Brimfield|01010|627
1882|1882|Massachusetts|Springfield|01151|748
1883|1883|Massachusetts|Brookline|02446|121
1884|1884|Massachusetts|Webster|01570|305
1885|1885|Massachusetts|Holbrook|02343|920
1886|1886|Massachusetts|Easton|02375|768
1887|1887|Massachusetts|Quincy|02169|484
1888|1888|Massachusetts|Revere|02151|125
1889|1889|Massachusetts|North Adams|01247|939
1890|1890|Massachusetts|Palmer|01069|455
1891|1891|Massachusetts|Yarmouth|02664|759
1892|1892|Massachusetts|Fitchburg|01420|799
1893|1893|Massachusetts|Salem|01970|298
1894|1894|Massachusetts|Marblehead|01945|680
1895|1895|Massachusetts|Cambridge|02140|128
1896|1896|Massachusetts|Greenfield|01301|534
1897|1897|Massachusetts|Millis|02054|917
1898|1898|Massachusetts|Medway|02053|427
1899|1899|Massachusetts|Needham|02492|763
1900|1900|Massachusetts|Lynn|01902|806
1901|1901|Arkansas|Fayetteville|72704|717
1902|1902|Arkansas|Fayetteville|72704|960
1903|1903|Arkansas|Fayetteville|72703|807
1904|1904|Arkansas|Fayetteville|72704|474
1905|1905|Arkansas|Fayetteville|72701|636
1906|1906|Arkansas|Fayetteville|72704|902
1907|1907|Arkansas|Fayetteville|72701|726
1908|1908|Arkansas|Fayetteville|72701|387
1909|1909|Arkansas|Fayetteville|72701|311
1910|1910|Arkansas|Fayetteville|72704|310
1911|1911|Arkansas|Fayetteville|72703|698
1912|1912|Arkansas|Fayetteville|72701|446
1913|1913|Arkansas|Fayetteville|72703|956
1914|1914|Arkansas|Fayetteville|72704|745
1915|1915|Arkansas|Fayetteville|72701|802
1916|1916|Arkansas|Fayetteville|72701|933
1917|1917|Arkansas|Fayetteville|72704|939
1918|1918|Arkansas|Van Buren|72956|894
1919|1919|Arkansas|Fayetteville|72703|452
1920|1920|Arkansas|Fayetteville|72703|147
1921|1921|Arkansas|Fayetteville|72703|275
1922|1922|Arkansas|Fayetteville|72704|731
1923|1923|Arkansas|Fayetteville|72701|560
1924|1924|Arkansas|Fayetteville|72703|482
1925|1925|Arkansas|Fayetteville|72701|178
1926|1926|Arkansas|Fayetteville|72703|589
1927|1927|Arkansas|Fayetteville|72701|261
1928|1928|Arkansas|Fayetteville|72704|739
1929|1929|Arkansas|Fayetteville|72703|963
1930|1930|Arkansas|Fayetteville|72703|697
1931|1931|Arkansas|Fayetteville|72703|666
1932|1932|Arkansas|Fayetteville|72701|273
1933|1933|Arkansas|Fayetteville|72701|842
1934|1934|Arkansas|Fayetteville|72703|251
1935|1935|Arkansas|Fayetteville|72704|302
1936|1936|Arkansas|Fayetteville|72701|224
1937|1937|Arkansas|Fayetteville|72703|130
1938|1938|Arkansas|Fayetteville|72704|769
1939|1939|Arkansas|Fayetteville|72704|271
1940|1940|Arkansas|Fayetteville|72701|747
1941|1941|Arkansas|Fayetteville|72703|158
1942|1942|Arkansas|Fayetteville|72703|239
1943|1943|Arkansas|Fayetteville|72701|630
1944|1944|Arkansas|Fayetteville|72764|392
1945|1945|Arkansas|Fayetteville|72704|760
1946|1946|Arkansas|Fayetteville|72703|944
1947|1947|Arkansas|Fayetteville|72704|876
1948|1948|Arkansas|Fayetteville|72703|884
1949|1949|Arkansas|Fayetteville|72701|105
1950|1950|Arkansas|Fayetteville|72703|977
1951|1951|Arkansas|Fayetteville|72701|685
1952|1952|Arkansas|Fayetteville|72704|164
1953|1953|Arkansas|Fayetteville|72701|254
1954|1954|Arkansas|Fayetteville|72701|185
1955|1955|Arkansas|Fayetteville|72703|240
1956|1956|Arkansas|Fayetteville|72701|737
1957|1957|Arkansas|Fayetteville|72701|398
1958|1958|Arkansas|Fayetteville|72703|599
1959|1959|Arkansas|Farmington|72730|747
1960|1960|Arkansas|Fayetteville|72703|228
1961|1961|Arkansas|Fayetteville|72701|396
1962|1962|Arkansas|Fayetteville|72704|719
1963|1963|Arkansas|Fayetteville|72701|574
1964|1964|Arkansas|Fayetteville|72703|964
1965|1965|Arkansas|Fayetteville|72704|645
1966|1966|Arkansas|Fayetteville|72701|258
1967|1967|Arkansas|Fayetteville|72701|232
1968|1968|Arkansas|Fayetteville|72704|152
1969|1969|Arkansas|Fayetteville|72703|413
1970|1970|Arkansas|Fayetteville|72703|268
1971|1971|Arkansas|Fayetteville|72704|886
1972|1972|Arkansas|Fayetteville|72703|576
1973|1973|Arkansas|Fayetteville|72701|205
1974|1974|Arkansas|Fayetteville|72701|692
1975|1975|Arkansas|Fayetteville|72701|322
1976|1976|Arkansas|Fayetteville|72701|712
1977|1977|Arkansas|Fayetteville|72703|200
1978|1978|Arkansas|Fayetteville|72701|295
1979|1979|Arkansas|Fayetteville|72701|409
1980|1980|Arkansas|Fayetteville|72701|848
1981|1981|Arkansas|Farmington|72730|466
1982|1982|Arkansas|Farmington|72730|913
1983|1983|Arkansas|Farmington|72730|815
1984|1984|Arkansas|Fayetteville|72701|150
1985|1985|Arkansas|Fayetteville|72701|515
1986|1986|Arkansas|Fayetteville|72704|192
1987|1987|Arkansas|Fayetteville|72704|661
1988|1988|Arkansas|Fayetteville|72701|609
1989|1989|Arkansas|Fayetteville|72703|742
1990|1990|Arkansas|Fayetteville|72701|415
1991|1991|Arkansas|Farmington|72730|669
1992|1992|Arkansas|Fayetteville|72703|748
1993|1993|Arkansas|Fayetteville|72703|836
1994|1994|Arkansas|Fayetteville|72701|219
1995|1995|Arkansas|Fayetteville|72703|450
1996|1996|Arkansas|Fayetteville|72704|449
1997|1997|Arkansas|Fayetteville|72701|880
1998|1998|Arkansas|Fayetteville|72701|238
1999|1999|Arkansas|Fayetteville|72703|706
2000|2000|Arkansas|Fayetteville|72701|225
2001|2001|Arkansas|Fayetteville|72703|577
2002|2002|Arkansas|Fayetteville|72701|565
2003|2003|Arkansas|Fayetteville|72704|169
2004|2004|Arkansas|Fayetteville|72701|318
2005|2005|Arkansas|Fayetteville|72701|186
2006|2006|Arkansas|Fayetteville|72703|367
2007|2007|Arkansas|Fayetteville|72704|359
2008|2008|Arkansas|Fayetteville|72703|763
2009|2009|Arkansas|Fayetteville|72703|103
2010|2010|Arkansas|Fayetteville|72701|164
2011|2011|Arkansas|Fayetteville|72701|611
2012|2012|Arkansas|Fayetteville|72701|834
2013|2013|Arkansas|Fayetteville|72703|502
2014|2014|Arkansas|Fayetteville|72703|816
2015|2015|Arkansas|Fayetteville|72701|736
2016|2016|Arkansas|McCrory|72101|493
2017|2017|Arkansas|Fayetteville|72703|691
2018|2018|Arkansas|Fayetteville|72701|362
2019|2019|Arkansas|Fayetteville|72701|896
2020|2020|Arkansas|Fayetteville|72703|860
2021|2021|Arkansas|Farmington|72730|298
2022|2022|Arkansas|Fayetteville|72703|878
2023|2023|Arkansas|Fayetteville|72701|702
2024|2024|Arkansas|Fayetteville|72703|265
2025|2025|Arkansas|Fayetteville|72703|623
2026|2026|Arkansas|Fayetteville|72701|938
2027|2027|Arkansas|Fayetteville|72701|378
2028|2028|Arkansas|Fayetteville|72704|954
2029|2029|Arkansas|Fayetteville|72701|307
2030|2030|Arkansas|Fayetteville|72703|518
2031|2031|Arkansas|Fayetteville|72703|642
2032|2032|Arkansas|Fayetteville|72704|226
2033|2033|Arkansas|North Little Rock|72117|469
2034|2034|Arkansas|Fayetteville|72701|195
2035|2035|Arkansas|Fayetteville|72701|687
2036|2036|Arkansas|Conway|72032|930
2037|2037|Arkansas|Fayetteville|72703|714
2038|2038|Arkansas|Fayetteville|72701|224
2039|2039|Arkansas|Fayetteville|72703|952
2040|2040|Arkansas|Fayetteville|72703|666
2041|2041|Arkansas|Fayetteville|72701|881
2042|2042|Arkansas|Fayetteville|72701|182
2043|2043|Arkansas|Fayetteville|72701|724
2044|2044|Arkansas|Fayetteville|72703|225
2045|2045|Arkansas|Fayetteville|72701|874
